sido,sigungu,name,type,longitude,latitude
대전,동구,산내,파출소,127.4675063,36.2822631
대전,서구,도마,지구대,127.3739892,36.3102627
대전,서구,내동,지구대,127.3810858,36.3337952
대전,서구,구봉,지구대,127.3289854,36.2991856
대전,서구,가수원,지구대,127.3523298,36.3090298
대전,대덕구,신탄진,지구대,127.4069145,36.4470947
대전,대덕구,중리,지구대,127.4188643,36.3583906
대전,대덕구,송촌,지구대,127.442261,36.3633958
대전,대덕구,회덕,파출소,127.4213878,36.3772298
대전,서구,둔산,지구대,127.377936,36.3488927
대전,서구,갈마,지구대,127.3683354,36.3526636
대전,서구,월평,지구대,127.3668373,36.360172
대전,서구,청사,지구대,127.3946844,36.3599558
대전,유성구,유성,지구대,127.350742,36.358148
대전,유성구,도룡,지구대,127.378102,36.3854389
대전,유성구,노은,지구대,127.3231342,36.3758393
대전,유성구,신성,지구대,127.3485056,36.3898414
대전,유성구,복용,파출소,127.3160531,36.3432012
대전,유성구,구즉,지구대,127.3836229,36.4400372
대전,유성구,진잠,파출소,127.3207717,36.3026811
울산,중구,태화,지구대,129.2972605,35.5599709
울산,중구,중앙,지구대,129.3296665,35.5559495
울산,중구,병영,지구대,129.3460255,35.5791747
울산,중구,반구,파출소,129.3414035,35.5560539
울산,중구,성안,파출소,129.3229408,35.5809174
울산,남구,신정,지구대,129.3185522,35.5393164
울산,남구,삼산,지구대,129.3244906,35.5443617
울산,남구,야음,지구대,129.3352719,35.5221699
울산,남구,옥동,지구대,129.2925466,35.5342892
울산,남구,무거,지구대,129.2600111,35.550749
울산,남구,본동,파출소,129.3413917,35.5421019
울산,동구,방어진,지구대,129.4211462,35.4910402
울산,동구,전하,지구대,129.4287148,35.5089497
울산,동구,남목,파출소,129.429081,35.5420408
울산,동구,서부,파출소,129.4253369,35.5261323
울산,북구,명촌,지구대,129.3551828,35.5588831
울산,북구,화봉,파출소,129.3681401,35.5885695
울산,북구,농소1,파출소,129.3558439,35.6216596
울산,북구,농소2,파출소,129.3468681,35.6373616
울산,북구,농소3,파출소,129.3406186,35.6300588
울산,북구,강동,파출소,129.4360867,35.629346
울산,북구,양정,파출소,129.3854319,35.5425322
울산,울주군,범서,파출소,129.2439765,35.5715375
울산,울주군,언양,파출소,129.1322757,35.5602633
울산,울주군,온양,파출소,129.2823613,35.4172357
울산,울주군,온산,파출소,129.3067211,35.4338744
울산,울주군,두동,파출소,129.2015772,35.6546354
울산,울주군,상북,파출소,129.0896852,35.5910394
울산,울주군,삼남,파출소,129.1074635,35.5358425
울산,울주군,청량,파출소,129.3055776,35.4953385
울산,울주군,웅촌,파출소,129.2059322,35.4634592
울산,울주군,서생,파출소,129.3230616,35.3481427
세종,세종시,금남,파출소,127.2810516,36.4641391
세종,세종시,한솔,지구대,127.2591076,36.4802809
세종,세종시,아름,지구대,127.247055,36.5114325
세종,세종시,청사,지구대,127.2658997,36.4961032
세종,세종시,보람,지구대,127.2910028,36.477744
세종,세종시,조치원,지구대,127.2980389,36.6043696
세종,세종시,연동,파출소,127.3649178,36.5329904
세종,세종시,전의,파출소,127.2034009,36.6790961
세종,세종시,전동,파출소,127.2650348,36.6558452
세종,세종시,부강,파출소,127.364477,36.5309063
경기도,수원시,장안,지구대,127.0095337,37.2957951
경기도,수원시,노송,지구대,126.9880439,37.3103819
경기도,수원시,연무,지구대,127.0220355,37.2910693
경기도,수원시,율천,파출소,126.9734936,37.3027507
경기도,수원시,산남,지구대,127.0530823,37.2687225
경기도,수원시,영통,지구대,127.0779318,37.2548707
경기도,수원시,매탄,지구대,127.0398573,37.2651378
경기도,수원시,태장,파출소,127.0554208,37.2403659
경기도,수원시,광교,지구대,127.047646,37.2885568
경기도,수원시,곡선,지구대,127.0300162,37.2518477
경기도,수원시,서호,지구대,126.9714362,37.2807105
경기도,수원시,세류,지구대,127.0152327,37.2427418
경기도,수원시,호매실,지구대,126.9514456,37.2732003
경기도,수원시,권선,파출소,127.0295861,37.2598908
경기도,수원시,고색,파출소,126.9863577,37.2519145
경기도,수원시,당수,파출소,126.9417827,37.2917125
경기도,수원시,인계,지구대,127.0314461,37.2757471
경기도,수원시,매산,지구대,127.0016253,37.264353
경기도,수원시,화서문,지구대,126.9932104,37.2867006
경기도,수원시,행궁,파출소,127.0213947,37.2830714
경기도,수원시,지만,파출소,127.0297219,37.2809413
경기도,수원시,고등,파출소,127.0024805,37.2730286
경기도,수원시,매교,파출소,127.0143815,37.2691545
경기도,안양시,갈산,지구대,126.9662248,37.3763588
경기도,안양시,인덕원,지구대,126.9700967,37.4061367
경기도,안양시,비산,지구대,126.9380494,37.3991132
경기도,안양시,범계,지구대,126.9588737,37.3682478
경기도,안양시,평안,지구대,126.9527134,37.389891
경기도,안양시,호계,파출소,126.9644178,37.3903545
경기도,안양시,명학,지구대,126.9304592,37.3896107
경기도,안양시,안양,지구대,126.9156098,37.3966209
경기도,안양시,석수,지구대,126.9183987,37.4147396
경기도,안양시,박달,지구대,126.9082938,37.4019058
경기도,군포시,군포,지구대,126.9445807,37.3521453
경기도,군포시,산본,지구대,126.926579,37.3679051
경기도,군포시,대야,파출소,126.9175016,37.3278511
경기도,군포시,금정,파출소,126.9440419,37.3656294
경기도,군포시,송부,파출소,126.939858,37.3227733
경기도,성남시,수진,지구대,127.1284199,37.4338201
경기도,성남시,신흥,지구대,127.1441626,37.4415582
경기도,성남시,중앙,파출소,127.1362642,37.4424648
경기도,성남시,산성,파출소,127.1455492,37.4498039
경기도,성남시,단대,파출소,127.1586639,37.452448
경기도,성남시,수진1,파출소,127.1388842,37.4386725
경기도,성남시,태평4,파출소,127.140881,37.4478688
경기도,성남시,고등,파출소,127.1003547,37.4297893
경기도,성남시,복정,파출소,127.1275391,37.456151
경기도,성남시,성남위례,파출소,127.1496671,37.4724143
경기도,성남시,성호,지구대,127.1399762,37.4360763
경기도,성남시,금광,지구대,127.1613881,37.4473584
경기도,성남시,대원,파출소,127.1657747,37.4329633
경기도,성남시,상대원2,파출소,127.1585865,37.4391748
경기도,성남시,은행,파출소,127.1653967,37.4558117
경기도,성남시,도촌,파출소,127.1546024,37.4176288
경기도,성남시,야탑,지구대,127.1273784,37.4096458
경기도,성남시,서현,지구대,127.1262611,37.382317
경기도,성남시,금곡,지구대,127.1073043,37.351629
경기도,성남시,서판교,파출소,127.0789226,37.3908694
경기도,성남시,동판교,파출소,127.115746,37.4065498
경기도,성남시,수내,파출소,127.1262948,37.3667557
경기도,성남시,구미,파출소,127.1206647,37.3393753
경기도,부천시,송내,지구대,126.7726918,37.4793538
경기도,부천시,소사,지구대,126.7960233,37.4824501
경기도,부천시,범박,지구대,126.8093679,37.4701601
경기도,부천시,중앙,지구대,126.7798854,37.4909975
경기도,부천시,중동,지구대,126.7624989,37.5057648
경기도,부천시,상동,지구대,126.7534346,37.4917756
경기도,부천시,계남,지구대,126.771665,37.4978773
경기도,부천시,원미,지구대,126.7908722,37.4961833
경기도,부천시,역곡,지구대,126.8082431,37.4861782
경기도,부천시,약대,지구대,126.770422,37.5143622
경기도,부천시,내동,지구대,126.7749037,37.5204457
경기도,부천시,원종,지구대,126.8052411,37.525559
경기도,부천시,고강,파출소,126.8157333,37.5309717
경기도,부천시,성곡,파출소,126.8006785,37.5179981
경기도,광명시,철산,지구대,126.8690176,37.4780535
경기도,광명시,하안,지구대,126.8773028,37.4615714
경기도,광명시,소하,지구대,126.8883492,37.4499262
경기도,광명시,광명,지구대,126.8651955,37.4863245
경기도,광명시,광남,지구대,126.8486029,37.4689541
경기도,광명시,일직,파출소,126.8861753,37.4128275
경기도,안산시,고잔,파출소,126.8320965,37.3213082
경기도,안산시,호수,지구대,126.8247878,37.3102879
경기도,안산시,와동,파출소,126.8289676,37.3433532
경기도,안산시,선부,파출소,126.8091817,37.3320366
경기도,안산시,선부2,파출소,126.8038793,37.3440663
경기도,안산시,선부3,파출소,126.817305,37.3486705
경기도,안산시,원곡,파출소,126.7946044,37.3326369
경기도,안산시,원선,파출소,126.7972501,37.3280684
경기도,안산시,공단,파출소,126.7933867,37.3128192
경기도,안산시,대부,파출소,126.5825753,37.2450119
경기도,안산시,신길,파출소,126.783887,37.3345816
경기도,안산시,본오,지구대,126.8612164,37.3026246
경기도,안산시,사동,지구대,126.8512181,37.2969864
경기도,안산시,본오1,파출소,126.8635475,37.284887
경기도,안산시,부곡,파출소,126.8608136,37.3315629
경기도,안산시,월피,파출소,126.8463343,37.3331616
경기도,안산시,성포,파출소,126.8473078,37.3270529
경기도,안산시,일동,파출소,126.8643818,37.3126568
경기도,안산시,이동,파출소,126.8513557,37.3072238
경기도,안산시,반월,파출소,126.9023225,37.305545
경기도,안산시,팔곡,파출소,126.8875058,37.2975133
경기도,안산시,수암,파출소,126.8764332,37.3639612
경기도,시흥시,장곡,지구대,126.7813035,37.3820134
경기도,시흥시,옥구,지구대,126.7287204,37.3511576
경기도,시흥시,정왕,지구대,126.7410177,37.3487752
경기도,시흥시,은행,지구대,126.7999349,37.4442949
경기도,시흥시,군자,파출소,126.785322,37.3442737
경기도,시흥시,매화,파출소,126.814685,37.4161961
경기도,시흥시,신천,파출소,126.7868325,37.4375836
경기도,시흥시,대야,파출소,126.7853929,37.4441554
경기도,시흥시,시화,파출소,126.7436665,37.3401804
경기도,시흥시,능곡,파출소,126.8137907,37.3690172
경기도,시흥시,목감,파출소,126.8582841,37.3816103
경기도,시흥시,배곧,지구대,126.7289792,37.3665953
경기도,평택시,평택,지구대,127.0856218,36.9983934
경기도,평택시,서정,지구대,127.056123,37.057123
경기도,평택시,팽성,지구대,127.062622,36.964692
경기도,평택시,진위,파출소,127.0635649,37.1102576
경기도,평택시,서탄,파출소,127.0338885,37.1081362
경기도,평택시,포승,파출소,126.8821138,36.9824227
경기도,평택시,비전,지구대,127.1183418,37.0038675
경기도,평택시,고덕,지구대,127.0497298,37.0405454
경기도,평택시,송탄,지구대,127.0566008,37.0830068
경기도,평택시,안중,파출소,126.9205468,36.9850852
경기도,평택시,현덕,파출소,126.9229258,36.9669222
경기도,평택시,청북,파출소,126.9342654,37.0395554
경기도,평택시,오성,파출소,126.9855266,37.0088802
경기도,평택시,만호,파출소,126.8436528,36.9743768
경기도,평택시,신장,파출소,127.0512551,37.0724301
경기도,평택시,용이,파출소,127.1397726,36.9984918
경기도,오산시,오산,지구대,127.0759296,37.1473271
경기도,오산시,궐동,지구대,127.0660842,37.1597933
경기도,오산시,중앙,파출소,127.0682136,37.1468251
경기도,오산시,세교,지구대,127.0439507,37.1811621
경기도,화성시,남양,파출소,126.8146218,37.2089875
경기도,화성시,발안,지구대,126.9074905,37.1319903
경기도,화성시,봉담,지구대,126.9707186,37.2166012
경기도,화성시,매송,파출소,126.9119215,37.2499563
경기도,화성시,송산,파출소,126.738143,37.2141715
경기도,화성시,서신,파출소,126.7055682,37.1701902
경기도,화성시,우정,파출소,126.8184019,37.0841528
경기도,화성시,팔탄,파출소,126.9031285,37.1605056
경기도,화성시,비봉,파출소,126.8675805,37.2362226
경기도,화성시,마도,파출소,126.7745482,37.2062999
경기도,화성시,양감,파출소,126.944755,37.0816319
경기도,화성시,태안,지구대,127.0332432,37.2083514
경기도,화성시,동탄,지구대,127.0774044,37.2075051
경기도,화성시,정남,파출소,126.9839788,37.1729767
경기도,화성시,안용,파출소,127.0133691,37.2058447
경기도,화성시,동탄2,지구대,127.1038839,37.2089879
경기도,화성시,반월,파출소,127.0623578,37.2308154
경기도,화성시,동탄3,지구대,127.122569,37.1812117
경기도,용인시,중앙,지구대,127.1982366,37.2345706
경기도,용인시,구갈,지구대,127.1104693,37.2832697
경기도,용인시,흥덕,파출소,127.0744884,37.2783262
경기도,용인시,상갈,파출소,127.1092083,37.2716181
경기도,용인시,동백,지구대,127.1554837,37.277544
경기도,용인시,고매,파출소,127.0991975,37.2231807
경기도,용인시,동부,파출소,127.2135899,37.2385483
경기도,용인시,포곡,파출소,127.2124966,37.2634654
경기도,용인시,모현,파출소,127.2496769,37.3351997
경기도,용인시,양지,파출소,127.2869678,37.234219
경기도,용인시,백암,파출소,127.3738941,37.1644775
경기도,용인시,원삼,파출소,127.3112084,37.1648867
경기도,용인시,이동,파출소,127.1964797,37.1398433
경기도,용인시,남사,파출소,127.1499239,37.1138458
경기도,용인시,보라,파출소,127.1087132,37.251439
경기도,용인시,서천,파출소,127.0731605,37.2376226
경기도,용인시,수지,지구대,127.1018881,37.3249521
경기도,용인시,보정,지구대,127.115819,37.3195154
경기도,용인시,상현,지구대,127.0754777,37.3062225
경기도,용인시,구성,파출소,127.116978,37.2946991
경기도,용인시,신봉,파출소,127.0829749,37.3186526
경기도,용인시,죽전,지구대,127.1116653,37.3311623
경기도,광주시,곤지암,파출소,127.3397635,37.3521005
경기도,광주시,도척,파출소,127.3314642,37.300214
경기도,광주시,경안,지구대,127.2572395,37.4117494
경기도,광주시,남한산성,파출소,127.1862277,37.4777447
경기도,광주시,초월,파출소,127.2883587,37.3857283
경기도,광주시,오포동부,파출소,127.2314136,37.3677378
경기도,광주시,퇴촌,파출소,127.3078241,37.4707344
경기도,광주시,태전,파출소,127.2294752,37.3894682
경기도,광주시,오포서부,파출소,127.1827872,37.3470384
경기도,김포시,사우,지구대,126.7176922,37.6184544
경기도,김포시,장기,지구대,126.6677603,37.6483911
경기도,김포시,양촌,파출소,126.6234122,37.6567837
경기도,김포시,통진,파출소,126.5974631,37.6921481
경기도,김포시,고촌,파출소,126.7660707,37.5978775
경기도,김포시,대곶,파출소,126.5839597,37.6509737
경기도,김포시,월곶,파출소,126.552103,37.7164308
경기도,김포시,하성,파출소,126.631684,37.719787
경기도,김포시,김포T,파출소,126.7850336,37.596092
경기도,김포시,풍무,파출소,126.7279897,37.607087
경기도,김포시,마산,지구대,126.6445826,37.6380448
경기도,김포시,운양,지구대,126.6799222,37.646942
경기도,하남시,하남,지구대,127.2102435,37.5356026
경기도,하남시,덕풍,지구대,127.204239,37.5512226
경기도,하남시,미사2,지구대,127.1898587,37.567569
경기도,하남시,미사강변,지구대,127.1890076,37.5583634
경기도,하남시,창우,파출소,127.2247117,37.5392486
경기도,하남시,하남위례,파출소,127.1565686,37.4870429
경기도,하남시,서부,파출소,127.1620656,37.5162583
경기도,과천시,과천,지구대,126.9927943,37.4335802
경기도,과천시,별양,지구대,126.9827814,37.4094813
경기도,의왕시,의왕,지구대,126.9680496,37.3568937
경기도,의왕시,청계,파출소,126.9964226,37.3894681
경기도,의왕시,부곡,파출소,126.9489681,37.3224221
경기도,의왕시,내손,지구대,126.9784309,37.3871335
경기도,이천시,창전,지구대,127.4416691,37.2816998
경기도,이천시,아미,파출소,127.4864634,37.2565273
경기도,이천시,장호원,파출소,127.6305077,37.1168401
경기도,이천시,부발,파출소,127.4888389,37.2870221
경기도,이천시,대월,파출소,127.4947031,37.2246183
경기도,이천시,마장,파출소,127.3573678,37.2491838
경기도,이천시,신둔,파출소,127.402415,37.3086403
경기도,이천시,모가,파출소,127.4800055,37.17256
경기도,이천시,백사,파출소,127.4911989,37.3384943
경기도,이천시,설성,파출소,127.5210774,37.132705
경기도,이천시,호법,파출소,127.4281993,37.2241897
경기도,이천시,율면,파출소,127.5468928,37.0955175
경기도,이천시,증포,지구대,127.4552692,37.2895397
경기도,안성시,중앙,지구대,127.2621722,37.0094716
경기도,안성시,공도,지구대,127.1727785,37.000772
경기도,안성시,대덕,파출소,127.2374432,37.0125774
경기도,안성시,금광,파출소,127.3228464,37.0010021
경기도,안성시,보개,파출소,127.2900182,37.0225728
경기도,안성시,내리,지구대,127.2259606,37.0035458
경기도,안성시,원곡,파출소,127.1292877,37.0391194
경기도,안성시,양성,파출소,127.1953228,37.0587706
경기도,안성시,일죽,파출소,127.4774743,37.0936279
경기도,안성시,죽산,파출소,127.4218652,37.0749867
경기도,여주시,홍문,지구대,127.6369683,37.2976165
경기도,여주시,점동,파출소,127.6616902,37.2049557
경기도,여주시,가남,파출소,127.545571,37.2037021
경기도,여주시,세종대왕,파출소,127.5720003,37.2992827
경기도,여주시,흥천,파출소,127.5425943,37.3327479
경기도,여주시,금사,파출소,127.5342426,37.3931879
경기도,여주시,산북,파출소,127.4436039,37.4047446
경기도,여주시,대신,파출소,127.5884725,37.3751238
경기도,여주시,북내,파출소,127.6796616,37.3294497
경기도,여주시,강천,파출소,127.7112454,37.2736261
경기도,여주시,오학,파출소,127.638577,37.3055782
경기도,양평군,양근,지구대,127.4907709,37.4885506
경기도,양평군,강상,파출소,127.4850017,37.4822631
경기도,양평군,강하,파출소,127.4112176,37.4958851
경기도,양평군,용문,파출소,127.5889013,37.4805617
경기도,양평군,지평,파출소,127.636122,37.4753011
경기도,양평군,단월,파출소,127.6742676,37.5328832
경기도,양평군,청운,파출소,127.708684,37.5541304
경기도,양평군,양서,파출소,127.3192033,37.544796
경기도,양평군,서종,파출소,127.3520473,37.6031891
경기도,양평군,옥천,파출소,127.4569585,37.5183877
경기도,양평군,양동,파출소,127.7529707,37.4204655
경기도,양평군,개군,파출소,127.5378852,37.425317
경기도,의정부시,금오,지구대,127.0664281,37.7476381
경기도,의정부시,신곡,지구대,127.0493183,37.7333194
경기도,의정부시,가능,지구대,127.0339283,37.7434028
경기도,의정부시,송산,지구대,127.0902137,37.7400664
경기도,의정부시,호원,지구대,127.0478303,37.7059885
경기도,의정부시,녹양,지구대,127.0366507,37.7609678
경기도,의정부시,민락,지구대,127.1135806,37.7529218
경기도,고양시,화정,지구대,126.8366987,37.6371584
경기도,고양시,행신,지구대,126.8357891,37.6221115
경기도,고양시,원당,지구대,126.8416677,37.6542545
경기도,고양시,신도,지구대,126.893921,37.6528549
경기도,고양시,고양,파출소,126.9039435,37.7034052
경기도,고양시,관산,파출소,126.8638825,37.6882765
경기도,고양시,행신3,파출소,126.8389218,37.6268096
경기도,고양시,화전,파출소,126.8660416,37.6059715
경기도,고양시,도래울,지구대,126.8640885,37.6279016
경기도,고양시,마두,지구대,126.7784899,37.6499951
경기도,고양시,백석,지구대,126.7852369,37.6441542
경기도,고양시,풍사,파출소,126.7973685,37.6675876
경기도,고양시,중산,지구대,126.7804606,37.6916149
경기도,고양시,탄현,지구대,126.7678773,37.6942232
경기도,고양시,대화,지구대,126.7546647,37.6828759
경기도,고양시,주엽,지구대,126.7634714,37.6700302
경기도,고양시,가좌,파출소,126.7232524,37.6913337
경기도,고양시,일산,파출소,126.7760688,37.6801267
경기도,남양주시,화도,지구대,127.3057189,37.6503027
경기도,남양주시,천마,파출소,127.2866129,37.6597218
경기도,남양주시,다산1,지구대,127.192564,37.6252184
경기도,남양주시,다산2,지구대,127.1700673,37.60059
경기도,남양주시,와부,파출소,127.210059,37.5873938
경기도,남양주시,호평,파출소,127.2485428,37.6551874
경기도,남양주시,금곡,파출소,127.2095053,37.6343706
경기도,남양주시,평내,파출소,127.2295974,37.6449556
경기도,남양주시,조안,파출소,127.3024157,37.5368588
경기도,남양주시,수동,파출소,127.3221334,37.7095605
경기도,남양주시,진접,파출소,127.1840382,37.7200386
경기도,남양주시,별내,파출소,127.1261618,37.6556779
경기도,남양주시,오남,파출소,127.1881199,37.6640407
경기도,남양주시,해밀,파출소,127.2048275,37.7223972
경기도,남양주시,진건,파출소,127.1786365,37.6513786
경기도,남양주시,퇴계원,파출소,127.1425949,37.6517348
경기도,남양주시,청학,파출소,127.1198885,37.7080081
경기도,파주시,금촌,지구대,126.775964,37.7657564
경기도,파주시,문산,지구대,126.7833686,37.8540575
경기도,파주시,야당,지구대,126.7383627,37.7116156
경기도,파주시,호수,지구대,126.7462711,37.7282333
경기도,파주시,교하,파출소,126.7505749,37.7522634
경기도,파주시,파주,파출소,126.8158533,37.8329093
경기도,파주시,법원,파출소,126.8798613,37.8490505
경기도,파주시,조리,파출소,126.8055757,37.7438507
경기도,파주시,광탄,파출소,126.8489368,37.7814934
경기도,파주시,적성,파출소,126.9169542,37.9534069
경기도,파주시,탄현,파출소,126.7183423,37.803868
경기도,파주시,파평,파출소,126.9116328,37.9516099
경기도,파주시,월롱,파출소,126.7910599,37.7956719
경기도,양주시,회천,지구대,127.0680436,37.8376977
경기도,양주시,고읍,지구대,127.0809377,37.796515
경기도,양주시,덕계,지구대,127.0456749,37.8182191
경기도,양주시,광적,파출소,126.9862813,37.8234353
경기도,양주시,백석,파출소,126.9904653,37.7964502
경기도,양주시,장흥,파출소,126.9408542,37.7170776
경기도,양주시,남면,파출소,126.9743598,37.8952313
경기도,양주시,주내,파출소,127.0513199,37.779143
경기도,양주시,옥정,지구대,127.0943366,37.8271629
경기도,양주시,은현,파출소,127.0233345,37.8741682
경기도,동두천시,송내,지구대,127.052044,37.8956303
경기도,동두천시,중앙,파출소,127.0607224,37.9132692
경기도,동두천시,생연,파출소,127.050331,37.901527
경기도,동두천시,광암,파출소,127.0832294,37.8948772
경기도,동두천시,소요,파출소,127.056432,37.9286328
경기도,구리시,교문,지구대,127.1355458,37.5969723
경기도,구리시,인창,지구대,127.1415181,37.6054587
경기도,구리시,토평,지구대,127.1411593,37.5913548
경기도,구리시,갈매,지구대,127.1204283,37.6296404
경기도,구리시,수택,파출소,127.1471589,37.5964711
경기도,포천시,소흘,지구대,127.1411495,37.8290363
경기도,포천시,포천,파출소,127.1962125,37.8926215
경기도,포천시,군내,파출소,127.218232,37.887544
경기도,포천시,선단,파출소,127.150345,37.8572684
경기도,포천시,창수,파출소,127.1892876,37.9910886
경기도,포천시,내촌,파출소,127.2274707,37.7855294
경기도,포천시,일동,파출소,127.3156491,37.9552032
경기도,포천시,관인,파출소,127.2508132,38.1572853
경기도,포천시,신북,파출소,127.1709598,37.8622988
경기도,포천시,가산,파출소,127.1846602,37.8462935
경기도,포천시,화현,파출소,127.3016466,37.8969252
경기도,포천시,이동,파출소,127.3664579,38.0332256
경기도,포천시,영북,파출소,127.2738961,38.0916955
경기도,포천시,영중,파출소,127.2427006,38.0025268
경기도,가평군,조종,파출소,127.3478841,37.8188112
경기도,가평군,상면,파출소,127.3573168,37.8050865
경기도,가평군,청평,파출소,127.4183418,37.7373487
경기도,가평군,읍내,파출소,127.516274,37.8234705
경기도,가평군,북면,파출소,127.5496994,37.8858096
경기도,가평군,설악,파출소,127.4907056,37.6776561
경기도,연천군,전곡,파출소,127.0736187,38.0255888
경기도,연천군,청산,파출소,127.0764995,38.0791561
경기도,연천군,연천,파출소,127.0773025,38.0996053
경기도,연천군,신서,파출소,127.1071397,38.1848142
경기도,연천군,백학,파출소,126.9172837,38.0301184
경기도,연천군,왕징,파출소,127.013157,38.0573155
경기도,연천군,군남,파출소,127.0188322,38.0845721
강원도,춘천시,중부,지구대,127.7373062,37.8757546
강원도,춘천시,후평,지구대,127.7481603,37.8828604
강원도,춘천시,서부,지구대,127.7132587,37.874383
강원도,춘천시,남부,지구대,127.7450304,37.8608236
강원도,춘천시,소양로,지구대,127.7162617,37.8827157
강원도,춘천시,남산,파출소,127.6465104,37.7914511
강원도,춘천시,서면,파출소,127.7098303,37.9224981
강원도,춘천시,사북,파출소,127.6409843,38.0294829
강원도,춘천시,신북,파출소,127.7467299,37.9254124
강원도,춘천시,신사우,파출소,127.7284386,37.900855
강원도,강릉시,중부,지구대,128.90028,37.7635208
강원도,강릉시,동부,지구대,128.9263572,37.7741128
강원도,강릉시,남부,지구대,128.8970508,37.7489399
강원도,강릉시,북부,지구대,128.8291061,37.8944461
강원도,강릉시,서부,지구대,128.87551,37.7698253
강원도,강릉시,강동,파출소,128.9546233,37.7265479
강원도,강릉시,옥계,파출소,129.0385791,37.6126701
강원도,원주시,단관,지구대,127.9612606,37.3310484
강원도,원주시,북원,지구대,127.9416262,37.373915
강원도,원주시,단계,지구대,127.9344188,37.3523028
강원도,원주시,봉산,지구대,127.9510269,37.3637729
강원도,원주시,흥업,지구대,127.9187965,37.2999115
강원도,원주시,중앙,지구대,127.9440889,37.3569845
강원도,원주시,문막,파출소,127.8167634,37.3118184
강원도,원주시,부론,파출소,127.7499651,37.2093651
강원도,원주시,지정,지구대,127.876946,37.3772446
강원도,원주시,치악,지구대,127.986561,37.3289815
강원도,동해시,묵호,지구대,129.1069871,37.5504719
강원도,동해시,천곡,지구대,129.1069935,37.5248825
강원도,동해시,북삼,지구대,129.1070494,37.4896063
강원도,동해시,북평,파출소,129.1264642,37.483539
강원도,태백시,황지,지구대,128.9921741,37.1670693
강원도,태백시,장성,파출소,129.0090483,37.1023539
강원도,태백시,소도,파출소,128.9782021,37.1409544
강원도,태백시,철암,파출소,129.0455556,37.1253311
강원도,태백시,통리,파출소,129.038782,37.1723108
강원도,속초시,영랑,지구대,128.5804768,38.1981802
강원도,양양군,양양,지구대,128.618913,38.0747128
강원도,속초시,청초,지구대,128.5860728,38.1898365
강원도,양양군,현남,파출소,128.7599097,37.9695788
강원도,양양군,현북,파출소,128.7230582,38.0195908
강원도,양양군,강현,파출소,128.6079492,38.1491096
강원도,양양군,서면,파출소,128.5857207,38.0715853
강원도,삼척시,하장,파출소,128.944545,37.347595
강원도,삼척시,원덕,파출소,129.3378001,37.1749888
강원도,삼척시,임원,파출소,129.3433285,37.2327924
강원도,삼척시,근덕,파출소,129.2256088,37.3806715
강원도,삼척시,미로,파출소,129.1130871,37.4178714
강원도,삼척시,도계,파출소,129.0455927,37.2326058
강원도,삼척시,성내,파출소,129.1641482,37.4433297
강원도,삼척시,정라,지구대,129.1868024,37.4373557
강원도,영월군,영월,지구대,128.472296,37.1836273
강원도,영월군,남면,파출소,128.3991471,37.1859599
강원도,영월군,주천,파출소,128.2671957,37.2703426
강원도,영월군,한반도,파출소,128.3275679,37.2372731
강원도,영월군,산솔,파출소,128.6806935,37.1456585
강원도,영월군,김삿갓,파출소,128.5705332,37.1289744
강원도,정선군,남면,파출소,128.7391696,37.2666786
강원도,정선군,신동,파출소,128.6450575,37.2201729
강원도,정선군,화암,파출소,128.7886082,37.3378973
강원도,정선군,임계,파출소,128.8505906,37.4950561
강원도,정선군,사북,파출소,128.8201405,37.2278487
강원도,정선군,고한,파출소,128.8498378,37.2040936
강원도,정선군,여량,파출소,128.7239908,37.4719764
강원도,정선군,정선,파출소,128.6655974,37.3800222
강원도,홍천군,희망,지구대,127.8889214,37.6933636
강원도,홍천군,내면,파출소,128.390029,37.7742972
강원도,홍천군,서석,파출소,128.1847774,37.7132744
강원도,홍천군,서면,파출소,127.6623639,37.6833454
강원도,홍천군,남면,파출소,127.7684861,37.6171213
강원도,홍천군,화촌,파출소,127.9673432,37.7715592
강원도,홍천군,두촌,파출소,128.019482,37.8688468
강원도,홍천군,내촌,파출소,128.0873549,37.8161868
강원도,평창군,평창,지구대,128.4016105,37.3700397
강원도,평창군,중부,지구대,128.3788786,37.6020349
강원도,평창군,대화,파출소,128.4560325,37.4989951
강원도,평창군,진부,파출소,128.5578071,37.6369886
강원도,평창군,대관령,파출소,128.7096844,37.6730705
강원도,횡성군,횡성,지구대,127.9851191,37.4879169
강원도,횡성군,둔내,파출소,128.2143493,37.5129087
강원도,횡성군,우천,파출소,128.0673806,37.4571806
강원도,횡성군,안흥,파출소,128.1574563,37.4131936
강원도,횡성군,청일,파출소,128.1489928,37.5828786
강원도,횡성군,서원,파출소,127.8487114,37.4868839
강원도,고성군,간성,파출소,128.4646176,38.3811032
강원도,고성군,토성,파출소,128.5569527,38.2589109
강원도,고성군,죽왕,파출소,128.5263106,38.325894
강원도,고성군,금강,파출소,128.4571149,38.4492435
강원도,인제군,상동,파출소,128.1730866,38.0642767
강원도,인제군,남면,파출소,128.0790549,37.9675196
강원도,인제군,기린,파출소,128.3183695,37.9545823
강원도,인제군,북면,파출소,128.2137811,38.1263961
강원도,인제군,서화,파출소,128.2075493,38.2215235
강원도,철원군,동송,지구대,127.2199391,38.2041414
강원도,철원군,갈말,파출소,127.3134606,38.1483522
